pilot_id,mission_id,segment_id,experience_group,years_experience,mission_type,difficulty_tier,difficulty_rank,target_count,required_engagements,visibility,secondary_cognitive_task,threat_density,friendly_aircraft_count,information_update_rate_per_min,display_complexity,flight_phase,window_duration_s,D_task_z,D_perceptual_z,D_cognitive_z,D_tactical_z,D_temporal_z,latent_workload,engagement_time_s,hit_rate,target_disengagement_time_s,altitude_error_ft,tracking_error_deg,navigation_error_nm,mission_completion,HR_bpm,SDNN_ms,RMSSD_ms,LF_HF_ratio,EEG_theta_rel_power,EEG_alpha_rel_power,EEG_delta_rel_power,fixation_rate_per_min,fixation_duration_ms,blink_rate_bpm,pupil_diameter_mm,nasa_tlx_subjective_proxy,workload_source,generator_version,parameter_seed,workload_class_3lvl,perceptual_cognitive_condition,confidence,validation_flag
P004,M000093,M000093_S04,intermediate,4.2,ATA,medium,2,6,3,low,0,1,0,6.26,5,cruise,46.4,-1.11,-0.875,-1.222,0.751,-1.161,-0.7535,4.59,0.815,2.8,37.9,1.01,0.53,1,65.5,49.9,44.3,1.24,0.2188,0.2943,0.2052,141.7,268.7,22.3,4.17,28.0,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P004,M000093,M000093_S05,intermediate,4.2,ATA,medium,2,6,3,low,0,1,0,6.26,5,attack_task,15.4,0.45,1.625,-0.333,0.751,1.259,0.6742,7.83,0.763,3.56,55.1,2.23,0.7,0,69.4,43.4,35.9,2.09,0.2272,0.2482,0.2021,178.7,231.7,11.6,4.72,59.4,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P004,M000093,M000093_S06,intermediate,4.2,ATA,medium,2,6,3,low,0,1,0,6.26,5,attack_task,12.9,0.45,1.625,-0.333,0.751,1.767,0.5886,7.03,0.841,3.79,51.8,2.24,0.77,0,73.2,46.7,33.4,2.08,0.232,0.2458,0.2057,171.4,240.0,14.4,4.7,61.3,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P004,M000093,M000093_S07,intermediate,4.2,ATA,medium,2,6,3,low,0,1,0,6.26,5,attack_task,16.7,0.45,1.625,-0.333,0.751,1.056,0.2773,4.9,0.795,3.51,60.5,1.53,0.48,1,74.4,43.2,43.0,1.89,0.2307,0.2668,0.1964,160.2,259.9,18.3,4.37,53.3,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P004,M000093,M000093_S08,intermediate,4.2,ATA,medium,2,6,3,low,0,1,0,6.26,5,landing_rest,41.9,-0.915,-0.562,-1.111,0.751,-1.047,-0.399,4.76,0.917,3.51,35.0,1.12,0.24,0,71.2,43.6,44.0,1.24,0.1978,0.2769,0.1963,148.3,240.1,22.1,4.35,35.0,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P004,M000094,M000094_S01,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,baseline_rest,49.7,-1.403,-1.344,-1.389,0.14,-1.293,-0.8973,3.22,0.916,2.72,31.9,1.2,0.65,1,69.7,47.1,32.3,1.23,0.2002,0.2755,0.1915,150.4,255.4,22.3,4.22,33.2,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P004,M000094,M000094_S02,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,takeoff,45.5,-0.818,-0.406,-1.056,0.14,-1.026,-1.0333,3.01,0.868,3.0,25.8,0.82,0.36,1,71.2,42.2,40.6,1.32,0.1971,0.2935,0.1893,157.6,236.2,21.3,4.35,31.7,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P004,M000094,M000094_S03,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,climb,41.0,-1.013,-0.719,-1.167,0.14,-1.09,-0.1637,4.66,0.877,3.34,28.9,1.41,0.36,0,64.5,51.6,38.7,1.44,0.1855,0.2655,0.2015,161.2,264.5,24.8,4.43,50.2,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P004,M000094,M000094_S04,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,cruise,47.7,-1.11,-0.875,-1.222,0.14,-1.166,-0.1703,4.58,0.908,3.11,30.2,0.47,0.13,1,63.0,49.7,40.9,1.25,0.1927,0.2596,0.1999,154.1,233.7,19.6,4.25,50.0,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P004,M000094,M000094_S05,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,attack_task,14.7,0.45,1.625,-0.333,0.14,1.396,0.6807,7.4,0.823,3.55,55.5,2.07,1.02,0,73.5,45.8,35.1,2.2,0.2268,0.2599,0.2026,187.9,238.9,15.0,4.61,70.3,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P004,M000094,M000094_S06,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,attack_task,14.3,0.45,1.625,-0.333,0.14,1.459,0.8999,7.5,0.776,3.61,93.7,2.07,1.29,0,76.9,37.5,29.1,2.27,0.2409,0.1972,0.2102,166.7,236.0,15.9,4.68,66.5,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P004,M000094,M000094_S07,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,attack_task,9.4,0.45,1.625,-0.333,0.14,2.901,0.7422,6.66,0.836,3.69,48.5,2.02,1.13,0,76.5,46.3,40.4,2.22,0.2224,0.2312,0.202,174.2,217.5,16.1,4.53,59.7,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P004,M000094,M000094_S08,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,attack_task,11.7,0.45,1.625,-0.333,0.14,2.074,0.4716,7.31,0.849,2.94,54.0,1.28,1.13,0,72.2,43.2,33.2,1.72,0.2206,0.2714,0.2114,170.2,242.7,16.3,4.47,58.9,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P004,M000094,M000094_S09,intermediate,4.2,ATA,medium,2,6,3,low,0,3,2,8.15,1,landing_rest,40.2,-0.915,-0.562,-1.111,0.14,-1.035,-0.3047,5.25,0.893,2.25,48.5,0.53,0.41,1,68.5,46.0,35.4,1.38,0.1969,0.2591,0.2008,137.9,264.4,19.3,4.39,44.0,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P004,M000095,M000095_S01,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,baseline_rest,40.7,-1.37,-1.437,-1.389,1.048,-1.284,0.022,8.48,0.929,2.92,42.2,0.91,0.19,0,63.5,52.1,39.4,1.44,0.1923,0.2733,0.1985,154.4,254.3,20.8,4.25,62.5,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000095,M000095_S02,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,takeoff,47.1,-0.59,-1.062,-1.056,1.048,-1.036,-0.4828,6.4,0.911,2.94,39.9,0.59,0.75,1,67.2,52.9,40.9,1.14,0.2086,0.2829,0.1898,141.2,269.8,21.5,4.43,41.5,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000095,M000095_S03,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,climb,41.0,-0.85,-1.187,-1.167,1.048,-1.089,-0.4561,7.05,0.986,3.35,43.6,1.82,0.52,0,65.4,49.3,32.6,1.46,0.1792,0.2892,0.1964,151.0,254.4,23.9,4.5,41.6,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000095,M000095_S04,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,cruise,41.4,-0.98,-1.25,-1.222,1.048,-1.14,-0.6539,5.68,0.892,3.49,27.6,1.12,0.36,0,70.7,50.0,35.6,1.12,0.2011,0.2586,0.2006,156.2,247.5,20.8,4.48,33.4,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P004,M000095,M000095_S05,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,attack_task,7.4,1.1,-0.25,-0.333,1.048,4.101,1.4093,12.36,0.736,4.27,108.7,2.75,1.76,0,86.2,43.3,25.5,2.7,0.2753,0.197,0.2179,184.5,213.4,15.6,5.05,77.1,scenario_derived,v1.0,42,high,NV_NoTask,0.986,True
P004,M000095,M000095_S06,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,attack_task,11.5,1.1,-0.25,-0.333,1.048,2.154,1.0828,10.93,0.777,4.23,85.5,2.96,1.6,0,79.6,47.8,33.9,2.36,0.2436,0.2199,0.2239,172.3,222.0,15.7,4.87,67.2,scenario_derived,v1.0,42,high,NV_NoTask,0.989,True
P004,M000095,M000095_S07,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,attack_task,7.5,1.1,-0.25,-0.333,1.048,3.984,1.0083,9.36,0.869,4.48,100.5,2.88,1.49,1,77.5,43.6,29.6,2.14,0.2523,0.2419,0.1952,166.8,232.0,14.9,4.8,74.1,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P004,M000095,M000095_S08,intermediate,4.2,ATG,high,3,8,4,normal,0,5,0,10.23,3,landing_rest,46.8,-0.72,-1.125,-1.111,1.048,-1.077,-0.1966,8.11,0.869,2.99,37.0,0.91,0.12,1,69.5,41.9,40.2,1.6,0.1806,0.2746,0.195,163.3,271.8,19.3,4.41,60.3,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000096,M000096_S01,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,baseline_rest,46.4,-1.45,-1.437,-1.389,-0.02,-1.29,-1.0115,3.37,0.853,3.29,38.7,0.89,0.54,1,68.8,53.0,45.8,1.29,0.1904,0.266,0.1865,146.3,265.0,22.6,4.41,30.0,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P004,M000096,M000096_S02,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,takeoff,43.0,-1.15,-1.062,-1.056,-0.02,-1.008,-1.0012,2.53,0.935,3.73,9.3,1.09,0.5,1,65.7,55.2,39.9,1.5,0.1845,0.2549,0.2012,142.3,270.8,16.8,4.33,28.3,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P004,M000096,M000096_S03,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,climb,43.7,-1.25,-1.187,-1.167,-0.02,-1.104,-0.6725,4.45,0.905,2.93,57.8,1.42,0.38,1,66.4,52.5,35.8,1.22,0.1702,0.2697,0.2075,148.8,253.6,21.6,4.28,38.0,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P004,M000096,M000096_S04,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,cruise,48.6,-1.3,-1.25,-1.222,-0.02,-1.169,-0.5655,5.07,0.901,2.71,28.4,1.58,0.5,1,64.9,50.7,40.9,1.34,0.1866,0.2714,0.2088,155.3,263.0,22.0,4.26,41.5,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P004,M000096,M000096_S05,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,attack_task,21.3,-0.5,-0.25,-0.333,-0.02,0.547,0.1711,6.35,0.894,3.21,50.8,0.83,0.6,0,70.1,53.8,37.0,1.42,0.1863,0.2626,0.2038,160.6,228.6,22.5,4.34,52.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000096,M000096_S06,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,attack_task,14.7,-0.5,-0.25,-0.333,-0.02,1.383,0.1691,6.42,0.945,3.35,33.2,1.41,0.98,1,72.1,43.1,38.6,1.46,0.1957,0.2664,0.1997,149.5,252.5,19.9,4.51,54.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000096,M000096_S07,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,attack_task,18.5,-0.5,-0.25,-0.333,-0.02,0.828,0.2909,6.3,0.737,3.53,34.6,1.44,0.78,0,76.0,44.6,32.6,1.67,0.2127,0.2423,0.1998,162.4,227.4,17.6,4.42,54.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000096,M000096_S08,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,attack_task,19.8,-0.5,-0.25,-0.333,-0.02,0.689,-0.0493,6.86,0.82,2.74,40.6,1.3,0.52,0,68.4,43.2,39.0,1.26,0.2057,0.2902,0.181,160.8,269.1,20.4,4.37,57.5,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000096,M000096_S09,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,attack_task,9.1,-0.5,-0.25,-0.333,-0.02,3.056,0.6573,7.1,0.841,3.76,52.7,1.81,1.18,0,69.8,45.3,32.3,1.78,0.2341,0.2526,0.204,158.8,241.5,19.7,4.84,70.5,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P004,M000096,M000096_S10,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,attack_task,13.0,-0.5,-0.25,-0.333,-0.02,1.749,0.327,5.69,0.852,4.13,61.6,1.22,0.74,0,65.7,41.2,36.8,1.68,0.1941,0.2643,0.2112,156.9,245.6,20.5,4.54,45.9,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P004,M000096,M000096_S11,intermediate,4.2,ATA,low,1,2,2,normal,0,2,3,4.05,2,landing_rest,41.4,-1.2,-1.125,-1.111,-0.02,-1.043,-1.0404,4.09,0.899,2.56,29.9,1.34,0.31,1,71.6,55.9,39.2,1.53,0.1866,0.313,0.1993,159.2,249.6,22.1,4.43,25.7,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P004,M000097,M000097_S01,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,baseline_rest,49.8,-1.452,-1.437,-1.278,0.662,-1.293,-0.8223,6.4,0.828,3.06,18.2,1.4,0.24,1,64.3,48.9,37.6,1.79,0.1917,0.2634,0.1924,138.0,252.6,24.8,4.41,40.6,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P004,M000097,M000097_S02,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,takeoff,41.4,-1.167,-1.062,-0.278,0.662,-0.995,-0.4151,6.73,0.888,3.25,39.0,0.95,0.66,1,66.4,56.8,35.4,1.09,0.1832,0.2815,0.2097,144.7,282.2,21.1,4.37,37.4,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P004,M000097,M000097_S03,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,climb,52.8,-1.262,-1.187,-0.611,0.662,-1.144,-0.9278,7.45,0.887,3.32,52.7,1.18,0.64,1,69.6,50.9,38.6,1.36,0.1879,0.2833,0.2019,156.6,264.6,25.1,4.48,32.1,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P004,M000097,M000097_S04,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,cruise,46.8,-1.31,-1.25,-0.778,0.662,-1.162,-0.6583,7.81,0.829,3.36,32.6,0.98,0.18,1,63.6,45.3,42.2,1.61,0.1852,0.2907,0.2048,149.3,275.1,20.8,4.43,30.6,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P004,M000097,M000097_S05,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,attack_task,12.2,-0.55,-0.25,1.889,0.662,1.957,1.0433,10.46,0.869,4.91,84.7,2.23,1.36,1,78.7,37.4,27.4,1.99,0.2595,0.1862,0.2047,183.0,211.2,13.4,4.76,63.8,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P004,M000097,M000097_S06,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,attack_task,17.7,-0.55,-0.25,1.889,0.662,0.921,0.4041,8.85,0.831,4.1,53.1,1.8,0.68,0,70.9,47.4,37.7,1.65,0.2134,0.2471,0.1961,162.0,236.8,22.0,4.79,53.9,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P004,M000097,M000097_S07,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,attack_task,18.2,-0.55,-0.25,1.889,0.662,0.867,0.6669,9.07,0.894,4.01,66.3,2.5,1.2,0,71.5,42.8,37.4,2.08,0.2321,0.267,0.2023,175.5,237.2,21.4,4.7,62.3,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P004,M000097,M000097_S08,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,attack_task,16.3,-0.55,-0.25,1.889,0.662,1.123,0.4297,8.3,0.844,3.26,45.4,1.66,0.84,0,77.2,49.6,41.9,1.68,0.2268,0.2473,0.1958,178.5,229.9,14.4,4.46,45.7,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P004,M000097,M000097_S09,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,attack_task,13.2,-0.55,-0.25,1.889,0.662,1.698,0.5739,8.23,0.876,2.88,56.8,1.82,1.12,1,77.1,44.2,33.1,1.95,0.2384,0.2578,0.2061,167.0,236.3,18.9,4.79,58.9,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P004,M000097,M000097_S10,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,attack_task,15.5,-0.55,-0.25,1.889,0.662,1.24,0.661,8.38,0.801,4.08,55.9,2.11,1.46,1,67.7,39.2,33.1,1.85,0.2347,0.2364,0.2155,158.7,231.0,18.0,4.65,62.8,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P004,M000097,M000097_S11,intermediate,4.2,ATG,low,1,4,1,normal,1,6,2,6.62,2,landing_rest,35.4,-1.215,-1.125,-0.444,0.662,-0.994,-0.5185,7.44,0.904,3.1,36.2,1.41,0.67,0,73.9,48.6,35.2,1.34,0.1881,0.2387,0.1903,152.7,254.1,19.5,4.38,41.4,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P004,M000098,M000098_S01,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,baseline_rest,43.7,-1.363,-1.344,-1.278,1.085,-1.288,-1.0654,2.23,0.904,3.32,32.0,1.13,0.62,1,71.6,47.0,37.7,1.27,0.1983,0.2542,0.2113,154.5,281.3,21.0,4.32,34.8,scenario_derived,v1.0,42,low,LV_CogTask,0.989,True
P004,M000098,M000098_S02,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,takeoff,49.1,-0.538,-0.406,-0.278,1.085,-1.048,-0.6705,2.97,0.881,3.62,16.9,0.92,0.37,0,74.2,52.8,41.4,1.47,0.179,0.2862,0.1867,148.6,272.1,21.3,4.49,45.7,scenario_derived,v1.0,42,low,LV_CogTask,0.99,True
P004,M000098,M000098_S03,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,climb,38.0,-0.812,-0.719,-0.611,1.085,-1.07,-0.303,5.64,0.88,3.16,43.2,1.26,0.38,1,66.4,52.0,39.3,1.21,0.1844,0.3092,0.1879,153.0,263.7,21.0,4.44,46.5,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000098,M000098_S04,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,cruise,41.5,-0.95,-0.875,-0.778,1.085,-1.141,-0.4324,5.67,0.889,2.72,36.6,0.72,0.49,0,65.0,47.7,46.0,1.35,0.1875,0.2666,0.2016,144.9,238.6,21.0,4.37,39.7,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000098,M000098_S05,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,attack_task,7.4,1.25,1.625,1.889,1.085,4.047,1.7728,9.37,0.722,5.84,128.2,4.42,1.92,0,86.8,38.2,27.0,2.97,0.3111,0.1895,0.1979,195.7,212.0,12.3,5.08,77.4,scenario_derived,v1.0,42,high,LV_CogTask,0.982,True
P004,M000098,M000098_S06,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,attack_task,12.0,1.25,1.625,1.889,1.085,1.993,1.596,8.92,0.77,4.89,107.2,4.17,1.97,0,85.1,34.5,23.8,2.89,0.2661,0.1957,0.2168,190.3,203.2,10.2,5.1,76.7,scenario_derived,v1.0,42,high,LV_CogTask,0.984,True
P004,M000098,M000098_S07,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,attack_task,7.1,1.25,1.625,1.889,1.085,4.291,2.0924,10.26,0.656,5.3,142.8,4.49,2.32,0,89.6,32.8,23.7,3.41,0.3197,0.1483,0.228,217.2,172.5,10.4,5.1,93.0,scenario_derived,v1.0,42,high,LV_CogTask,0.979,True
P004,M000098,M000098_S08,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,attack_task,12.0,1.25,1.625,1.889,1.085,2.004,2.0866,11.38,0.762,5.51,126.8,4.37,2.32,0,86.8,30.6,22.5,3.06,0.3324,0.1817,0.2125,213.2,165.3,10.1,5.13,88.1,scenario_derived,v1.0,42,high,LV_CogTask,0.979,True
P004,M000098,M000098_S09,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,attack_task,11.3,1.25,1.625,1.889,1.085,2.197,1.5814,9.23,0.793,4.51,130.7,3.34,1.91,0,83.2,41.6,28.7,2.81,0.3056,0.1771,0.2079,196.2,217.0,13.4,4.95,77.0,scenario_derived,v1.0,42,high,LV_CogTask,0.984,True
P004,M000098,M000098_S10,intermediate,4.2,ATA,high,3,9,4,low,1,3,1,9.35,4,landing_rest,49.5,-0.675,-0.562,-0.444,1.085,-1.091,-0.3519,4.25,0.943,2.71,35.8,1.41,0.55,1,64.4,58.5,35.6,1.26,0.1956,0.2724,0.2026,138.3,251.9,22.4,4.45,40.2,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000099,M000099_S01,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,baseline_rest,46.6,-1.403,-1.344,-1.278,1.009,-1.29,-0.4019,7.34,0.924,3.55,35.6,1.1,0.33,1,71.3,53.5,40.8,1.25,0.2081,0.2723,0.1888,145.4,278.6,18.9,4.3,60.2,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000099,M000099_S02,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,takeoff,48.8,-0.818,-0.406,-0.278,1.009,-1.046,-0.5376,5.87,0.872,3.29,50.7,0.43,0.18,1,75.8,54.6,39.8,1.16,0.1706,0.2763,0.1959,147.9,249.3,19.6,4.28,48.7,scenario_derived,v1.0,42,low,LV_CogTask,0.99,True
P004,M000099,M000099_S03,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,climb,41.5,-1.013,-0.719,-0.611,1.009,-1.092,-0.3924,7.64,0.825,3.39,25.5,0.95,0.77,1,69.6,55.1,39.6,1.32,0.2131,0.2755,0.1989,147.3,257.3,23.0,4.35,30.3,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000099,M000099_S04,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,cruise,47.1,-1.11,-0.875,-0.778,1.009,-1.163,-0.4162,7.16,0.915,2.62,26.1,0.9,0.14,1,62.6,55.5,40.0,1.31,0.1953,0.2805,0.1929,152.4,266.0,19.2,4.41,26.8,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000099,M000099_S05,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,attack_task,6.3,0.45,1.625,1.889,1.009,5.034,1.8281,11.85,0.7,4.85,102.9,3.43,1.69,0,85.4,37.6,23.9,3.13,0.3062,0.18,0.2171,194.6,178.8,13.0,5.21,92.9,scenario_derived,v1.0,42,high,LV_CogTask,0.982,True
P004,M000099,M000099_S06,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,attack_task,11.8,0.45,1.625,1.889,1.009,2.06,1.183,10.76,0.758,3.9,68.0,2.91,0.8,1,79.6,36.1,32.3,2.62,0.2774,0.2082,0.198,174.7,221.9,11.6,4.95,69.3,scenario_derived,v1.0,42,high,LV_CogTask,0.988,True
P004,M000099,M000099_S07,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,attack_task,16.0,0.45,1.625,1.889,1.009,1.167,0.8077,8.85,0.846,3.82,75.7,2.31,1.26,0,75.3,43.0,34.0,2.17,0.271,0.2584,0.1876,170.1,223.4,19.4,4.64,67.3,scenario_derived,v1.0,42,high,LV_CogTask,0.99,True
P004,M000099,M000099_S08,intermediate,4.2,ATG,medium,2,6,3,low,1,2,0,7.59,5,landing_rest,35.7,-0.915,-0.562,-0.444,1.009,-0.997,0.0569,8.29,0.813,3.16,22.4,1.01,0.2,0,66.8,55.0,39.7,1.49,0.1952,0.285,0.1887,145.6,259.3,20.2,4.4,50.0,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000100,M000100_S01,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,baseline_rest,48.8,-1.387,-1.344,-1.278,1.19,-1.292,-1.1715,3.39,0.839,3.43,32.3,0.92,0.71,1,71.7,48.5,39.2,1.37,0.1876,0.2643,0.1932,141.9,284.4,20.1,4.49,35.1,scenario_derived,v1.0,42,low,LV_CogTask,0.988,True
P004,M000100,M000100_S02,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,takeoff,46.5,-0.713,-0.406,-0.278,1.19,-1.032,-0.0616,5.82,0.873,2.37,10.7,1.45,0.0,1,66.7,51.7,35.3,1.39,0.1939,0.3171,0.1982,160.8,232.5,23.1,4.4,50.5,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000100,M000100_S03,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,climb,46.1,-0.938,-0.719,-0.611,1.19,-1.117,0.0323,5.23,0.834,3.36,39.3,0.59,0.57,0,69.1,47.5,37.6,1.29,0.2091,0.28,0.2098,174.0,254.7,23.9,4.32,58.1,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000100,M000100_S04,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,cruise,41.8,-1.05,-0.875,-0.778,1.19,-1.142,-0.2525,5.46,0.804,2.65,39.8,0.89,0.16,1,67.1,51.8,40.3,1.41,0.1842,0.2695,0.2061,145.7,249.1,18.1,4.37,47.5,scenario_derived,v1.0,42,medium,LV_CogTask,0.99,True
P004,M000100,M000100_S05,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,attack_task,6.0,0.75,1.625,1.889,1.19,5.333,1.494,9.56,0.637,4.61,108.3,3.45,1.7,0,86.3,36.5,21.0,2.93,0.2903,0.1965,0.1928,187.0,194.6,10.8,4.91,73.7,scenario_derived,v1.0,42,high,LV_CogTask,0.985,True
P004,M000100,M000100_S06,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,attack_task,9.1,0.75,1.625,1.889,1.19,3.053,1.8655,9.65,0.669,4.87,113.5,4.16,1.91,0,88.9,22.4,25.2,3.27,0.3137,0.1712,0.2159,200.6,207.6,8.4,5.0,93.4,scenario_derived,v1.0,42,high,LV_CogTask,0.981,True
P004,M000100,M000100_S07,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,attack_task,11.1,0.75,1.625,1.889,1.19,2.26,2.5553,11.25,0.578,5.7,160.7,5.46,3.2,1,95.8,24.0,12.3,3.76,0.3419,0.1507,0.205,211.4,178.2,8.4,5.31,100.0,scenario_derived,v1.0,42,high,LV_CogTask,0.974,True
P004,M000100,M000100_S08,intermediate,4.2,ATA,high,3,8,3,low,1,9,0,6.65,3,attack_task,17.3,0.75,1.625,1.889,1.19,0.982,1.7004,10.62,0.708,4.89,108.4,3.53,1.86,0,86.7,32.7,23.4,2.84,0.2977,0.1998,0.2062,202.0,204.2,12.4,5.11,85.7,scenario_derived,v1.0,42,high,LV_CogTask,0.983,True
